Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Source_Playlist,Artist1,Artist2,Artist3,Artist4,Artist5,Artist6
spotify:track:4tPwKngqd9gP4Er7GJoOSk,FREE MY NIGGA,RANDOM TRACKS DAILY SUFFERING,"Fossa,TOXICOLOGY LABEL,LoopLion",2025-01-03,133278,1,True,jg7a0256u4643jn4y80wz3tsg,2025-01-10T00:49:32Z,arabic hip hop,Pas Comme Eux Records,0.609,0.43,4,-15.714,0,0.262,0.111,0.0,0.123,0.526,84.896,4,top_50__tunisia,Fossa,TOXICOLOGY LABEL,LoopLion,,,
spotify:track:287qn3rpdnjIuhiLG4syVz,Trabajo,BOOTCAMP DELUXE,"Wingz,Explicite,Donga",2025-01-11,155557,10,True,jg7a0256u4643jn4y80wz3tsg,2025-01-10T23:14:32Z,arabic hip hop,Pas Comme Eux Records,0.814,0.518,8,-9.33,1,0.258,0.138,0.0,0.114,0.135,81.995,4,top_50__tunisia,Wingz,Explicite,Donga,,,
spotify:track:6FMrKiDaPot44J67oHbZuT,TLAB A3TIH,RANDOM TRACKS DAILY SUFFERING,"Fossa,TOXICOLOGY LABEL",2025-01-03,147278,0,True,jg7a0256u4643jn4y80wz3tsg,2025-01-10T00:49:49Z,arabic hip hop,Pas Comme Eux Records,0.823,0.327,1,-13.485,1,0.242,0.0684,0.0,0.272,0.0594,115.002,4,top_50__tunisia,Fossa,TOXICOLOGY LABEL,,,,
spotify:track:1EEyRh7KDH3TBLjQdosS5y,Autobahn,BOOTCAMP DELUXE,"Wingz,Explicite,Pureconic",2025-01-11,161009,5,True,jg7a0256u4643jn4y80wz3tsg,2025-01-10T23:14:32Z,arabic hip hop,Pas Comme Eux Records,0.841,0.457,5,-10.184,0,0.407,0.156,0.0,0.0744,0.477,144.048,4,top_50__tunisia,Wingz,Explicite,Pureconic,,,
spotify:track:7fLSxcWBsZ1T0aWftRqwuL,Dhlem Lil,Dhlem Lil,"Samara,Zaineb",2024-11-02,252029,31,False,jg7a0256u4643jn4y80wz3tsg,2024-11-07T23:09:58Z,"arabic hip hop,moroccan rap",Samara,0.552,0.751,2,-5.46,0,0.0873,0.216,1.14e-06,0.119,0.294,99.605,4,top_50__tunisia,Samara,Zaineb,,,,
spotify:track:1sDztyHWR7DaL7LoF92rlT,SAY DADA,NICE CATCH,Fossa,2025-02-07,129240,1,True,jg7a0256u4643jn4y80wz3tsg,2025-02-07T00:14:35Z,arabic hip hop,Pas Comme Eux Records,0.719,0.485,7,-9.438,0,0.266,0.259,0.0,0.234,0.518,82.098,4,top_50__tunisia,Fossa,,,,,
spotify:track:5cDE08G2Y8uii0o3bCpC5p,ROLLIN',ROLLIN',DACHI,2024-11-08,99208,2,False,jg7a0256u4643jn4y80wz3tsg,2024-11-07T23:09:05Z,arabic hip hop,Pas Comme Eux Records,0.695,0.577,1,-8.981,0,0.0498,0.0311,0.00348,0.149,0.302,149.829,4,top_50__tunisia,DACHI,,,,,
spotify:track:5jeouY0P7U13rTiswb5b8v,Kobe,Hybrid,"A.L.A,Neima Ezza,Draganov",2024-10-30,250140,44,False,jg7a0256u4643jn4y80wz3tsg,2024-11-07T23:09:32Z,"arabic hip hop,moroccan rap,italian trap,moroccan pop,egyptian hip hop",Universal Music MENA Distributed Labels,0.829,0.565,0,-7.438,1,0.184,0.0814,0.0,0.0982,0.282,141.881,4,top_50__tunisia,A.L.A,Neima Ezza,Draganov,,,
spotify:track:5eQzQrYyATTiLoJfKfo5Yb,Cash & Pouvoir,Cash & Pouvoir,ABA,2024-11-08,200840,2,False,jg7a0256u4643jn4y80wz3tsg,2024-11-07T23:08:50Z,,Pas Comme Eux Records,0.806,0.478,8,-8.582,0,0.407,0.487,0.00164,0.114,0.588,144.04,4,top_50__tunisia,ABA,,,,,
spotify:track:4dP4oJafQdsaYk9h0bOE77,999,999,"Fossa,TOXICOLOGY LABEL",2024-10-31,134298,2,True,jg7a0256u4643jn4y80wz3tsg,2024-10-30T23:19:03Z,arabic hip hop,Pas Comme Eux Records,0.688,0.602,10,-11.674,0,0.435,0.16,0.0,0.0984,0.791,86.08,4,top_50__tunisia,Fossa,TOXICOLOGY LABEL,,,,
spotify:track:7cKHVDykmR75pjqJp0KFaR,Happy Hour,Happy Hour,Stou,2024-10-25,177679,21,True,jg7a0256u4643jn4y80wz3tsg,2024-11-07T23:10:35Z,arabic hip hop,RR3D Records,0.596,0.418,1,-14.657,1,0.47,0.0973,0.0,0.103,0.511,147.834,4,top_50__tunisia,Stou,,,,,
spotify:track:5Ub8u3nZCOScStHTYWVPwI,01:00 AM,01:00 AM,"7Baby,DvrkBoy,Catcher,It's ERROR",2024-10-09,146480,23,False,jg7a0256u4643jn4y80wz3tsg,2024-10-24T14:02:13Z,"arabic hip hop,moroccan rap",Pas Comme Eux Records,0.739,0.471,8,-7.908,1,0.377,0.311,0.0,0.106,0.669,145.315,4,top_50__tunisia,7Baby,DvrkBoy,Catcher,It's ERROR,,
spotify:track:7kpqpxOdfNubuGibGfZSih,WA7LA,WA7LA,A.L.A,2024-10-15,201597,29,True,jg7a0256u4643jn4y80wz3tsg,2024-10-24T14:19:14Z,"arabic hip hop,moroccan rap",M7SN Records,0.852,0.756,11,-7.004,0,0.216,0.358,3.57e-06,0.113,0.37,81.005,4,top_50__tunisia,A.L.A,,,,,
spotify:track:5VPjeVY3wZ4m4q1e7Ch5NT,Aayech Maak,Aayech Maak,Samara,2024-09-23,225930,52,False,jg7a0256u4643jn4y80wz3tsg,2024-10-24T14:19:27Z,"arabic hip hop,moroccan rap",Samara,0.823,0.456,2,-10.123,0,0.102,0.624,0.000726,0.115,0.356,119.003,4,top_50__tunisia,Samara,,,,,
spotify:track:0bR5zZPvAwtmL2Mbquce3w,BIG L,BIG L,Snoopy the highest,2024-10-16,124087,1,True,jg7a0256u4643jn4y80wz3tsg,2024-10-24T14:17:52Z,,Pas Comme Eux Records,0.69,0.588,6,-10.975,1,0.063,0.109,0.0,0.353,0.316,100.031,4,top_50__tunisia,Snoopy the highest,,,,,
spotify:track:7vyNexegJmtZgGauYToVDL,Bonsoir,Bonsoir,Stou,2024-09-21,166737,22,False,jg7a0256u4643jn4y80wz3tsg,2024-10-24T14:19:50Z,arabic hip hop,RR3D Records,0.837,0.481,11,-13.486,1,0.269,0.388,0.0,0.118,0.631,127.925,4,top_50__tunisia,Stou,,,,,
spotify:track:6ioXzGjgbAr1TFRHAjxD6p,Feu Rouge,Zayn,"Samara,BAYA",2024-06-05,258971,54,False,jg7a0256u4643jn4y80wz3tsg,2024-08-08T00:08:08Z,"arabic hip hop,moroccan rap",Samara,0.806,0.461,7,-10.376,1,0.355,0.0554,1.21e-05,0.0996,0.509,88.958,4,top_50__tunisia,Samara,BAYA,,,,
spotify:track:75oMInptdZEJPXvcyizyUf,Dayem Allah,Dayem Allah,"DACHI,FrenchSo Beats",2024-09-20,126489,0,False,jg7a0256u4643jn4y80wz3tsg,2024-10-24T14:18:04Z,arabic hip hop,Pas Comme Eux Records,0.508,0.704,9,-10.849,1,0.121,0.00895,3.47e-06,0.631,0.689,186.432,4,top_50__tunisia,DACHI,FrenchSo Beats,,,,
spotify:track:7s9nG0WdN32wSuq5ccirMP,AADHEBI,AADHEBI,A.L.A,2024-08-01,254117,39,False,jg7a0256u4643jn4y80wz3tsg,2024-08-08T00:08:24Z,"arabic hip hop,moroccan rap",A.L.A,0.74,0.634,9,-8.227,0,0.0656,0.648,0.0,0.0975,0.194,101.946,4,top_50__tunisia,A.L.A,,,,,
spotify:track:3rX56OZmDyNKvaEqCfKvto,Erwah,Erwah,"HTB,OXYJHIN",2024-08-26,138352,4,False,jg7a0256u4643jn4y80wz3tsg,2024-10-24T14:18:13Z,,Pas Comme Eux Records,0.786,0.309,1,-17.816,1,0.171,0.301,0.0,0.176,0.624,84.995,4,top_50__tunisia,HTB,OXYJHIN,,,,
spotify:track:4Ect2l6U4hg2ozN9ckDxUN,Kothr lham ydhahk,dos d'âne,"Fossa,TOXICOLOGY LABEL",2024-08-23,125629,3,True,jg7a0256u4643jn4y80wz3tsg,2024-08-22T23:10:02Z,arabic hip hop,Pas Comme Eux Records,0.88,0.517,6,-10.302,1,0.595,0.00654,0.0,0.133,0.649,100.03,4,top_50__tunisia,Fossa,TOXICOLOGY LABEL,,,,
spotify:track:2SOTVs4PX5HBdn3bP9P4NO,Colonel,Bounce Back,Fossa,2024-05-24,133565,15,True,jg7a0256u4643jn4y80wz3tsg,2024-05-24T01:22:19Z,arabic hip hop,Pas Comme Eux Records,0.74,0.51,0,-8.131,0,0.065,0.144,0.0,0.172,0.363,114.989,4,top_50__tunisia,Fossa,,,,,
spotify:track:6N9sJDxYiExcklyf4I38yI,DEVIL,DEVIL,DACHI,2024-08-09,147887,1,True,jg7a0256u4643jn4y80wz3tsg,2024-08-12T17:14:07Z,arabic hip hop,Pas Comme Eux Records,0.675,0.239,9,-9.891,0,0.0761,0.586,0.00207,0.129,0.402,116.979,4,top_50__tunisia,DACHI,,,,,
spotify:track:6DArUaj4yioj32Q3vCRL1Q,Bambina,Bambina,"Mouka,Bo9al",2024-07-19,175766,36,True,jg7a0256u4643jn4y80wz3tsg,2024-08-08T00:08:16Z,"arabic hip hop,moroccan rap,moroccan pop",DAR,0.675,0.437,8,-11.457,0,0.169,0.765,3.34e-06,0.115,0.319,90.559,4,top_50__tunisia,Mouka,Bo9al,,,,
spotify:track:3pXRWLqGTgRqwlfmbqD91J,Tla3 habet,dos d'âne,"Fossa,TOXICOLOGY LABEL",2024-08-23,198432,1,True,jg7a0256u4643jn4y80wz3tsg,2024-08-22T23:10:02Z,arabic hip hop,Pas Comme Eux Records,0.782,0.567,9,-10.772,1,0.476,0.14,0.0,0.142,0.524,160.01,4,top_50__tunisia,Fossa,TOXICOLOGY LABEL,,,,
spotify:track:4ZXgd5kB5RlIaWYTFRK21s,Ya Hbiba,Ya Hbiba,"Blingos,Samara",2024-07-28,186336,51,False,jg7a0256u4643jn4y80wz3tsg,2024-08-08T00:08:38Z,"arabic hip hop,moroccan rap",Blingos,0.628,0.601,5,-9.281,0,0.342,0.57,0.0,0.0954,0.707,93.17,4,top_50__tunisia,Blingos,Samara,,,,
spotify:track:7m1z74PSMIkHef9uyz9WpH,ZZ,NICE CATCH,Fossa,2025-02-07,190413,3,True,jg7a0256u4643jn4y80wz3tsg,2025-02-07T00:14:35Z,arabic hip hop,Pas Comme Eux Records,0.836,0.491,8,-14.05,0,0.356,0.482,0.0,0.14,0.457,120.004,4,top_50__tunisia,Fossa,,,,,
spotify:track:3puCjkIZ8BMQlM8RqZMJbu,MOTIVATION,MOTIVATION,"NVST,HTB,OXYJHIN",2024-07-26,172235,5,True,jg7a0256u4643jn4y80wz3tsg,2024-08-08T00:07:10Z,"arabic hip hop,moroccan rap",Pas Comme Eux Records,0.63,0.244,5,-19.219,1,0.267,0.564,0.0,0.105,0.112,169.902,4,top_50__tunisia,NVST,HTB,OXYJHIN,,,
spotify:track:1PYtXYBHGzQ2YINxWPk7LL,CANDY SHOP,HOOKLESS,Fossa,2025-01-17,152259,1,True,jg7a0256u4643jn4y80wz3tsg,2025-01-16T23:30:18Z,arabic hip hop,Pas Comme Eux Records,0.711,0.457,8,-10.722,1,0.235,0.0973,0.0,0.103,0.343,79.996,4,top_50__tunisia,Fossa,,,,,
spotify:track:0xbh3QhQx7S3GLEOWXWzGr,Souk,Souk,Samara,2024-05-06,220000,56,True,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"arabic hip hop,moroccan rap",Samara,0.841,0.566,7,-9.563,1,0.0949,0.193,1.58e-06,0.113,0.402,131.043,4,top_50__tunisia,Samara,,,,,
spotify:track:4v3hKH8kszAI2T9sUKBkOo,Ma Vie,Ma Vie,"Sanfara,Abdeelgha4",2024-06-22,205994,31,False,jg7a0256u4643jn4y80wz3tsg,2024-08-08T00:08:51Z,"arabic hip hop,moroccan rap,raï,moroccan pop",Sanfara,0.707,0.515,8,-11.972,0,0.259,0.429,0.000346,0.111,0.26,109.027,4,top_50__tunisia,Sanfara,Abdeelgha4,,,,
spotify:track:3703GdzXQl85rQBmFug4MR,BRAZIL,BRAZIL,RARE,2024-06-21,120359,0,True,jg7a0256u4643jn4y80wz3tsg,2024-07-13T00:21:32Z,arabic hip hop,Pas Comme Eux Records,0.841,0.662,2,-6.954,1,0.397,0.102,0.0,0.0925,0.83,134.895,4,top_50__tunisia,RARE,,,,,
spotify:track:4NnIdqvcEuzjXr0BGTAsM3,Chopard,Chopard,Samara,2024-05-12,158677,52,True,jg7a0256u4643jn4y80wz3tsg,2024-08-08T00:08:10Z,"arabic hip hop,moroccan rap",Samara,0.891,0.525,2,-9.542,0,0.0428,0.295,0.00017,0.141,0.721,121.004,4,top_50__tunisia,Samara,,,,,
spotify:track:7BsY7j8Rebb9BdULIyePDX,BENDO,BENDO,"M.A,Ussef",2024-07-03,169200,3,False,jg7a0256u4643jn4y80wz3tsg,2024-07-13T00:21:30Z,,Pas Comme Eux Records,0.701,0.826,2,-8.898,0,0.164,0.621,4.21e-05,0.0821,0.162,150.034,4,top_50__tunisia,M.A,Ussef,,,,
spotify:track:6C0wLFZnSKRMXC8MRqS0DF,High Notes,PROPAGANDA,Wingz,2025-03-20,158807,7,True,jg7a0256u4643jn4y80wz3tsg,2025-03-26T23:14:24Z,arabic hip hop,Pas Comme Eux Records,0.571,0.489,8,-11.376,0,0.506,0.503,0.0,0.108,0.367,143.775,4,top_50__tunisia,Wingz,,,,,
spotify:track:6LmpDoCUnU6NjZI1kLTZbO,Chernobyl,APOLLO,"Wingz,DvrkBoy,Catcher",2024-08-08,172384,16,True,jg7a0256u4643jn4y80wz3tsg,2024-08-07T23:54:16Z,"arabic hip hop,moroccan rap",Pas Comme Eux Records,0.757,0.652,2,-9.194,1,0.265,0.0407,9.85e-05,0.0727,0.203,143.011,4,top_50__tunisia,Wingz,DvrkBoy,Catcher,,,
spotify:track:4eGyt4SwXX06MNh887qkty,Dans la tête,Rapina,"Young Rz,Samara",2024-07-10,246909,16,False,jg7a0256u4643jn4y80wz3tsg,2024-08-08T00:08:48Z,"arabic hip hop,moroccan rap",Young RZ,0.761,0.463,6,-12.109,0,0.0712,0.238,0.0,0.0713,0.714,140.025,4,top_50__tunisia,Young Rz,Samara,,,,
spotify:track:5fJzqNudt8ZdoFGi1LsQbT,Ghaba,Ghaba,A.L.A,2024-04-17,185449,34,True,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"arabic hip hop,moroccan rap",A.L.A,0.763,0.813,6,-4.933,0,0.217,0.356,1.49e-05,0.0946,0.326,176.111,4,top_50__tunisia,A.L.A,,,,,
spotify:track:0ydNeDKBFPmiNCjTRpjXG2,RINNEGAN 2,HOOKLESS,Fossa,2025-01-17,140451,2,True,jg7a0256u4643jn4y80wz3tsg,2025-01-16T23:30:18Z,arabic hip hop,Pas Comme Eux Records,0.797,0.533,11,-13.254,1,0.378,0.0741,0.0,0.178,0.606,125.0,4,top_50__tunisia,Fossa,,,,,
spotify:track:1YDF86hee2TE9WxUMY2T7B,HOLD UP,HOLD UP,"DvrkBoy,Catcher",2024-07-08,181716,4,True,jg7a0256u4643jn4y80wz3tsg,2024-07-13T00:21:24Z,"arabic hip hop,moroccan rap",Pas Comme Eux Records,0.849,0.591,2,-7.582,1,0.153,0.0771,0.0,0.0913,0.278,140.046,4,top_50__tunisia,DvrkBoy,Catcher,,,,
spotify:track:7xwvHdVactJmScso9TWA1A,KAMEHAMEHA,HOOKLESS,Fossa,2025-01-17,131970,2,True,jg7a0256u4643jn4y80wz3tsg,2025-01-16T23:30:18Z,arabic hip hop,Pas Comme Eux Records,0.594,0.471,1,-15.532,1,0.328,0.0368,0.000181,0.0947,0.21,162.093,4,top_50__tunisia,Fossa,,,,,
spotify:track:6qVIe5k5vkXFyNST7Ptyqp,FUTURE,HOOKLESS,Fossa,2025-01-17,139134,2,True,jg7a0256u4643jn4y80wz3tsg,2025-01-16T23:30:18Z,arabic hip hop,Pas Comme Eux Records,0.816,0.385,1,-12.351,1,0.265,0.000759,0.0,0.102,0.154,141.99,4,top_50__tunisia,Fossa,,,,,
spotify:track:0ximS4VOBDI1hYjVps9SfA,PIEGE,PIEGE,HTB,2024-07-12,139090,2,False,jg7a0256u4643jn4y80wz3tsg,2024-07-13T00:21:19Z,,Pas Comme Eux Records,0.622,0.254,10,-20.172,0,0.125,0.418,0.0,0.45,0.512,88.49,4,top_50__tunisia,HTB,,,,,
spotify:track:28Yy0xfHikMITBWYOsD49Q,4000,Yeti (Deluxe),"Wingz,Kiev",2024-07-12,134707,6,True,jg7a0256u4643jn4y80wz3tsg,2024-07-13T00:21:21Z,"arabic hip hop,moroccan rap",Pas Comme Eux Records,0.744,0.45,0,-12.203,1,0.298,0.0149,0.0,0.237,0.572,158.021,4,top_50__tunisia,Wingz,Kiev,,,,
spotify:track:4zlIQ5Z8q8vh8emUyeIlaa,That Gud Shit,BOOTCAMP DELUXE,"Wingz,Explicite,Pureconic",2025-01-11,116863,4,True,jg7a0256u4643jn4y80wz3tsg,2025-01-10T23:14:32Z,arabic hip hop,Pas Comme Eux Records,0.633,0.683,8,-6.902,1,0.262,0.4,0.0,0.328,0.941,160.24,4,top_50__tunisia,Wingz,Explicite,Pureconic,,,
spotify:track:5UvxLDtjQIAJMQtP5VyUqz,ENCORE,ENCORE,HTB,2024-07-03,121363,3,False,jg7a0256u4643jn4y80wz3tsg,2024-07-13T00:21:27Z,,Pas Comme Eux Records,0.763,0.358,11,-16.828,1,0.429,0.426,0.0,0.116,0.227,88.03,4,top_50__tunisia,HTB,,,,,
spotify:track:2i6pwTM4DRnbnrESChacGg,Semi Auto,Megalodon,"Wingz,Kiev",2024-05-24,172185,0,True,jg7a0256u4643jn4y80wz3tsg,2024-05-24T01:22:12Z,"arabic hip hop,moroccan rap",Pas Comme Eux Records,0.839,0.473,9,-12.008,1,0.426,0.589,0.0,0.346,0.481,144.983,4,top_50__tunisia,Wingz,Kiev,,,,
spotify:track:2ZpzI4LraJmsX5CrsLF1Gf,LB/RB,NICE CATCH,Fossa,2025-02-07,215081,1,True,jg7a0256u4643jn4y80wz3tsg,2025-02-07T00:14:35Z,arabic hip hop,Pas Comme Eux Records,0.609,0.258,7,-15.655,0,0.252,0.139,0.0,0.0878,0.0453,83.055,4,top_50__tunisia,Fossa,,,,,
spotify:track:5A2OiIOEbodmItnebHkqQ8,EL FOSSO,HOOKLESS,Fossa,2025-01-17,119091,2,True,jg7a0256u4643jn4y80wz3tsg,2025-01-16T23:30:18Z,arabic hip hop,Pas Comme Eux Records,0.706,0.479,10,-11.51,0,0.0825,0.00538,4.15e-05,0.249,0.197,90.316,4,top_50__tunisia,Fossa,,,,,
spotify:track:1MmYzkIy8M3jYplsrDBGiS,Scale Dont Lie,BOOTCAMP DELUXE,"Wingz,Explicite,Pureconic",2025-01-11,140569,9,True,jg7a0256u4643jn4y80wz3tsg,2025-01-10T23:14:32Z,arabic hip hop,Pas Comme Eux Records,0.96,0.344,0,-12.203,1,0.257,0.0385,0.0,0.102,0.487,123.046,3,top_50__tunisia,Wingz,Explicite,Pureconic,,,
spotify:track:0HfJiW1HlCPHwYhhHBstki,Snini,Snini,NORDO,2024-05-04,247698,0,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"arabic hip hop,moroccan pop,moroccan rap,raï",Nordo,0.539,0.541,7,-9.087,0,0.393,0.0719,0.0,0.12,0.255,187.62,4,top_50__tunisia,NORDO,,,,,
spotify:track:7LuPAoh5i4QSQHUOeiM6Qn,Power Puff Hoe,BOOTCAMP DELUXE,"Wingz,Explicite,Donga",2025-01-11,107096,4,True,jg7a0256u4643jn4y80wz3tsg,2025-01-10T23:14:32Z,arabic hip hop,Pas Comme Eux Records,0.535,0.624,5,-9.685,1,0.386,0.0153,0.0,0.424,0.586,84.601,4,top_50__tunisia,Wingz,Explicite,Donga,,,
spotify:track:0aGpUY8T1ACtOQ9GqCNKxR,PLAYBOI CARTI,HOOKLESS,Fossa,2025-01-17,136701,2,True,jg7a0256u4643jn4y80wz3tsg,2025-01-16T23:30:18Z,arabic hip hop,Pas Comme Eux Records,0.811,0.419,1,-14.802,1,0.376,0.0289,0.0,0.0926,0.429,154.923,4,top_50__tunisia,Fossa,,,,,
spotify:track:7EFVpZ6uDdipT0obDjA1Eh,Akita,PROPAGANDA,Wingz,2025-03-20,118442,8,True,jg7a0256u4643jn4y80wz3tsg,2025-03-26T23:14:24Z,arabic hip hop,Pas Comme Eux Records,0.721,0.67,1,-9.287,0,0.14,0.0863,0.0,0.158,0.433,159.998,4,top_50__tunisia,Wingz,,,,,
spotify:track:58UazMyerF5LFgAbcTsTzy,SO WHAT,NICE CATCH,Fossa,2025-02-07,123081,1,True,jg7a0256u4643jn4y80wz3tsg,2025-02-07T00:14:35Z,arabic hip hop,Pas Comme Eux Records,0.73,0.423,8,-13.107,0,0.329,0.0891,0.0,0.167,0.491,133.074,4,top_50__tunisia,Fossa,,,,,
spotify:track:4xDZWQDCX3hjJRsqbjkfXD,KONT NKHAF 3LIK MEN NAAR,KONT NKHAF 3LIK MEN NAAR,Kaso,2024-05-04,273339,30,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"arabic hip hop,moroccan rap",Kaso,0.621,0.291,4,-14.144,0,0.0828,0.863,0.0,0.0728,0.716,150.085,4,top_50__tunisia,Kaso,,,,,
spotify:track:0y53bXUAz0692aTkkagPDk,Omnitrix - Remastered 2025,BOOTCAMP DELUXE,"Wingz,Explicite",2025-01-11,185360,6,True,jg7a0256u4643jn4y80wz3tsg,2025-01-10T23:14:32Z,arabic hip hop,Pas Comme Eux Records,0.714,0.357,9,-11.816,1,0.289,0.594,0.0,0.164,0.401,159.066,4,top_50__tunisia,Wingz,Explicite,,,,
spotify:track:6qM1V0fvAHohEXuCKvaYfz,Layam,Layam,Samara,2023-12-20,292027,0,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"arabic hip hop,moroccan rap",Red Diamond,0.828,0.498,3,-12.587,0,0.458,0.0462,0.0,0.136,0.618,93.002,4,top_50__tunisia,Samara,,,,,
spotify:track:7jakI4HEPn3MBasPd0pe97,NO MORE,Bounce Back,Fossa,2024-05-24,142658,1,True,jg7a0256u4643jn4y80wz3tsg,2024-05-24T01:22:23Z,arabic hip hop,Pas Comme Eux Records,0.816,0.519,1,-10.378,1,0.156,0.113,0.0,0.271,0.107,126.032,4,top_50__tunisia,Fossa,,,,,
spotify:track:14gLEQv12BBsNTm91zBQSD,RINNEGAN,RINNEGAN,Fossa,2023-09-09,148271,0,True,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,arabic hip hop,Pas Comme Eux Records,0.759,0.494,11,-12.94,0,0.287,0.172,0.0,0.111,0.174,125.037,4,top_50__tunisia,Fossa,,,,,
spotify:track:5IMlTHt4KFVmFiMAhIfjZJ,Maybe I Love U Maybe IDK - unmastered,Maybe I Love U Maybe IDK (unmastered),"7Baby,R2LF5",2024-04-09,162507,19,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:44Z,arabic hip hop,Pas Comme Eux Records,0.492,0.417,4,-9.336,0,0.236,0.629,0.0,0.133,0.465,115.957,1,top_50__tunisia,7Baby,R2LF5,,,,
spotify:track:0PzxRF1ZOje5VJeWL4xL3X,11,HOOKLESS,Fossa,2025-01-17,139923,2,True,jg7a0256u4643jn4y80wz3tsg,2025-01-16T23:30:18Z,arabic hip hop,Pas Comme Eux Records,0.728,0.421,1,-12.93,1,0.356,0.0813,0.0,0.0988,0.394,160.011,4,top_50__tunisia,Fossa,,,,,
spotify:track:5CW4o9JQSPCEUK3KLefgFI,Sigma - Remastered 2025,BOOTCAMP DELUXE,"Wingz,Explicite",2025-01-11,188560,4,True,jg7a0256u4643jn4y80wz3tsg,2025-01-10T23:14:32Z,arabic hip hop,Pas Comme Eux Records,0.572,0.72,7,-7.812,1,0.383,0.0644,0.0,0.0793,0.776,67.21,4,top_50__tunisia,Wingz,Explicite,,,,
spotify:track:6Fv6mqIai6eGsGAvJ4M2s6,Ma Tebki Ya Ain,Ma Tebki Ya Ain,"JenJoon,Myne",2022-11-04,212571,18,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"arabic hip hop,moroccan rap,moroccan pop",JenJoon,0.668,0.423,4,-12.533,0,0.0444,0.651,0.0,0.0882,0.273,147.946,4,top_50__tunisia,JenJoon,Myne,,,,
spotify:track:7DM7AOqoEAouQ6ChSTAxaD,Sada9tha,Sada9tha,Kaso,2023-07-17,211387,44,True,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,"arabic hip hop,moroccan rap",KASO,0.794,0.479,2,-9.292,1,0.107,0.84,0.00205,0.1,0.36,92.01,4,top_50__tunisia,Kaso,,,,,
spotify:track:1tZDQqGmN6A6wOWPHkJoC1,BAYNA,Sensazione ultra,Ghali,2022-05-20,125333,47,False,jg7a0256u4643jn4y80wz3tsg,2024-05-13T23:52:34Z,italian trap,Atlantic/WM Italy,0.536,0.331,5,-9.2,0,0.0322,0.83,4.55e-06,0.129,0.457,149.743,4,top_50__tunisia,Ghali,,,,,
spotify:track:0ZS8jvc8zA6jHWhR8KEsTM,DAY ONE ONE DAY,HOOKLESS,Fossa,2025-01-17,146514,2,True,jg7a0256u4643jn4y80wz3tsg,2025-01-16T23:30:18Z,arabic hip hop,Pas Comme Eux Records,0.771,0.623,8,-8.847,1,0.354,0.0232,0.0,0.202,0.963,165.745,4,top_50__tunisia,Fossa,,,,,
spotify:track:5v6PbbJeMh8l0V9LrvAxsN,Pakistan - Remastered 2025,BOOTCAMP DELUXE,"Wingz,Explicite",2025-01-11,155375,5,True,jg7a0256u4643jn4y80wz3tsg,2025-01-10T23:14:32Z,arabic hip hop,Pas Comme Eux Records,0.594,0.748,5,-9.621,1,0.267,0.0181,0.000732,0.167,0.685,140.03,4,top_50__tunisia,Wingz,Explicite,,,,
spotify:track:33lZHazuzQP5624Pz5x4po,Bars,Yeti (Deluxe),"Wingz,20fyee",2024-07-12,168014,3,True,jg7a0256u4643jn4y80wz3tsg,2024-07-13T00:21:21Z,arabic hip hop,Pas Comme Eux Records,0.469,0.546,0,-8.209,0,0.239,0.0311,0.0,0.273,0.098,79.148,4,top_50__tunisia,Wingz,20fyee,,,,
spotify:track:18tVSfxetp9QY7UQM4xMAc,Seaways,Yeti (Deluxe),"Wingz,Tripdoors",2024-07-12,181826,4,True,jg7a0256u4643jn4y80wz3tsg,2024-07-13T00:21:21Z,arabic hip hop,Pas Comme Eux Records,0.718,0.598,1,-9.676,0,0.333,0.0857,0.0,0.123,0.412,139.942,4,top_50__tunisia,Wingz,Tripdoors,,,,
spotify:track:0Fz4DHEJaCw9UEIFnW645t,No Break,Yeti (Deluxe),"Wingz,Catcher",2024-07-12,170351,7,True,jg7a0256u4643jn4y80wz3tsg,2024-07-13T00:21:21Z,"arabic hip hop,moroccan rap",Pas Comme Eux Records,0.815,0.398,1,-8.585,1,0.239,0.0877,0.0,0.107,0.191,123.962,4,top_50__tunisia,Wingz,Catcher,,,,
spotify:track:0lc4XNUtu6d1lUzr6dvNxa,ELVIS,HOOKLESS,Fossa,2025-01-17,156471,2,True,jg7a0256u4643jn4y80wz3tsg,2025-01-16T23:30:18Z,arabic hip hop,Pas Comme Eux Records,0.771,0.485,7,-10.945,1,0.174,0.144,0.0,0.277,0.766,76.023,4,top_50__tunisia,Fossa,,,,,
